Generation: 160 | Drone: 0 | Score: 601.0 | Explored Cells: 201 of 900 total cells
Generation: 161 | Drone: 63 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 162 | Drone: 0 | Score: 602.0 | Explored Cells: 202 of 900 total cells
Generation: 163 | Drone: 4 | Score: 602.0 | Explored Cells: 202 of 900 total cells
Generation: 164 | Drone: 83 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 165 | Drone: 0 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 166 | Drone: 0 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 167 | Drone: 27 | Score: 600.0 | Explored Cells: 200 of 900 total cells
Generation: 168 | Drone: 9 | Score: 600.0 | Explored Cells: 200 of 900 total cells
Generation: 169 | Drone: 72 | Score: 608.0 | Explored Cells: 208 of 900 total cells
Generation: 170 | Drone: 3 | Score: 601.0 | Explored Cells: 201 of 900 total cells
Generation: 171 | Drone: 66 | Score: 600.0 | Explored Cells: 200 of 900 total cells
Generation: 172 | Drone: 2 | Score: 608.0 | Explored Cells: 208 of 900 total cells
Generation: 173 | Drone: 16 | Score: 596.0 | Explored Cells: 196 of 900 total cells
Generation: 174 | Drone: 78 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 175 | Drone: 2 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 176 | Drone: 86 | Score: 598.0 | Explored Cells: 198 of 900 total cells
Generation: 177 | Drone: 32 | Score: 596.0 | Explored Cells: 196 of 900 total cells
Generation: 178 | Drone: 49 | Score: 593.0 | Explored Cells: 193 of 900 total cells
Generation: 179 | Drone: 0 | Score: 613.0 | Explored Cells: 213 of 900 total cells
Generation: 180 | Drone: 1 | Score: 598.0 | Explored Cells: 198 of 900 total cells
Generation: 181 | Drone: 4 | Score: 602.0 | Explored Cells: 202 of 900 total cells
Generation: 182 | Drone: 89 | Score: 606.0 | Explored Cells: 206 of 900 total cells
Generation: 183 | Drone: 43 | Score: 601.0 | Explored Cells: 201 of 900 total cells
Generation: 184 | Drone: 31 | Score: 600.0 | Explored Cells: 200 of 900 total cells
Generation: 185 | Drone: 7 | Score: 598.0 | Explored Cells: 198 of 900 total cells
Generation: 186 | Drone: 6 | Score: 591.0 | Explored Cells: 191 of 900 total cells
Generation: 187 | Drone: 15 | Score: 606.0 | Explored Cells: 206 of 900 total cells
Generation: 188 | Drone: 5 | Score: 604.0 | Explored Cells: 204 of 900 total cells
Generation: 189 | Drone: 23 | Score: 608.0 | Explored Cells: 208 of 900 total cells
Generation: 190 | Drone: 27 | Score: 607.0 | Explored Cells: 207 of 900 total cells
Generation: 191 | Drone: 68 | Score: 609.0 | Explored Cells: 209 of 900 total cells
Generation: 192 | Drone: 44 | Score: 613.0 | Explored Cells: 213 of 900 total cells
Generation: 193 | Drone: 99 | Score: 609.0 | Explored Cells: 209 of 900 total cells
Generation: 194 | Drone: 3 | Score: 597.0 | Explored Cells: 197 of 900 total cells
Generation: 195 | Drone: 8 | Score: 601.0 | Explored Cells: 201 of 900 total cells
Generation: 196 | Drone: 58 | Score: 603.0 | Explored Cells: 203 of 900 total cells
Generation: 197 | Drone: 47 | Score: 606.0 | Explored Cells: 206 of 900 total cells
Generation: 198 | Drone: 0 | Score: 600.0 | Explored Cells: 200 of 900 total cells
Generation: 199 | Drone: 23 | Score: 591.0 | Explored Cells: 191 of 900 total cells
Generation: 200 | Drone: 20 | Score: 608.0 | Explored Cells: 208 of 900 total cells
